wallet,total_txns,unique_actions,total_amount,total_deposit,total_borrow,total_repay,total_redeem,total_liquidations,days_active,repay_ratio,deposit_redeem_ratio
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,29,4,396580851518182.25,151613919909222.8,65000000003515.0,65000044459594.734,114966887145849.62,0,30,1.0000006839396882,1.3187616336596286
0x00c4db45dda03de5bae5417530723fd7dd03da3f,1,1,1.04553,1.04553,0.0,0.0,0.0,0,1,0.0,0.0
0x00c4fd7e8e4a9680b9db58640c76d4a17bd09ee4,1,1,3802091668.813061,3802091668.813061,0.0,0.0,0.0,0,1,0.0,0.0
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,17,4,1198244742918604.2,352066992504480.06,247000000000000.0,247073222958527.84,352104527455596.2,0,7,1.000296449224809,0.9998933982718502
0x00c5ed4823b1d2e496b75e53ddb2859aa70213a3,4,2,4361.1139330000005,2180.229913,0.0,0.0,2180.88402,0,7,0.0,0.9997000725421429
0x00c609bb7806a47616de8cad327215ca70d45896,1,1,280000000000000.0,280000000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00c644e774d7b1a3a95154113f86b9e25350a111,4,1,1.0610609488037518e+16,0.0,0.0,0.0,1.0610609488037518e+16,0,75,0.0,0.0
0x00c6483e4f527144bb65dd2a93913abeba4dc545,1,1,109200000000.0,109200000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00c67d9d6d3d13b42a87424e145826c467cccd84,71,4,8.775451601866752e+16,5876335949480315.0,365407690953635.94,355798015560261.7,8.115697436267326e+16,0,124,0.9737014966261519,0.0724070358170355
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,50,5,3029740382382386.0,1710253574066399.2,1318093377338948.5,521492828163.2769,871938148875.6794,2,33,0.00039564179376737335,1961.4390955042918
0x00c6e2363b84d2e7820c6b38ca1b46f7e0714668,4,1,10000000001.132122,10000000001.132122,0.0,0.0,0.0,0,1,0.0,0.0
0x00c7a23058e32effe114e99623b0df28861527d4,6,2,2160000000085761.2,2160000000042860.8,0.0,0.0,42900.519583999994,0,25,0.0,50349040547.48199
0x00c844967b2ab4c5ac26f44dcbffa7c06897e18e,21,4,1.3857211699212218e+16,1.0851748406167576e+16,1002372683828704.1,1001825971754213.4,1001264637461723.8,0,17,0.9994545820299068,10.83804221197457
0x00c98bc1a9458f9fb28887da8172e90df88da379,4,4,9660000000000000.0,4200000000000000.0,630000000000000.0,630000000000000.0,4200000000000000.0,0,1,1.0,1.0
0x00c9acc867f576baf35e96521d139115b316a48d,3,2,48548640171.01865,48540000000.0,8640171.018647,0.0,0.0,0,1,0.0,0.0
0x00c9e875ad0504a307aa7ab60997ea2658bc6aea,2,1,1.030967,1.030967,0.0,0.0,0.0,0,6,0.0,0.0
0x00cc1cf9b3c95b432a90878bc2c2dbb7a3daaccb,4,4,1.16e+16,5300000000000000.0,500000000000000.0,500000000000000.0,5300000000000000.0,0,1,1.0,1.0
0x00cc4cae4ce9cbd5c87f877b1c81acb8cc8bf223,2,2,13000000000.005724,13000000000.0,0.005723,0.0,0.0,0,1,0.0,0.0
0x00cd259a3e1a649e8644d527d6b9a8fdf8165e7f,1,1,6548368474.04496,6548368474.04496,0.0,0.0,0.0,0,1,0.0,0.0
0x00cd45dcbe9c167b5942f8889d31dc1388cfd172,6,1,1456943211189978.5,1456943211189978.5,0.0,0.0,0.0,0,46,0.0,0.0
0x00ce22866efe39c055ff21bda32b179a7683ab5f,4,4,4.611e+16,2.0555e+16,2500000000000000.0,2500000000000000.0,2.0555e+16,0,1,1.0,1.0
0x00ce56c1f4780f46309b52054454a9ec913dd31e,2,2,139.0,100.0,39.0,0.0,0.0,0,5,0.0,0.0
0x00cef331edda6c750fe87c52d829df082973693f,1,1,93000000000.0,93000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00cf963f89e7d1a23c5c72dce92a9a8c600f4819,1,1,1.10122,1.10122,0.0,0.0,0.0,0,1,0.0,0.0
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,12,4,141000000000414.12,141000000000107.03,100.0,100.070157,107.04256000000001,0,15,1.00070157,1317233070659.9976
0x00cfc6f8ff843a9b0b30f14e2310396a8743f5fc,1,1,1057857367717.7794,1057857367717.7794,0.0,0.0,0.0,0,1,0.0,0.0
0x00d14484c10aaa9b981068a8c7d25d2d26629be8,1,1,98230564.873195,98230564.873195,0.0,0.0,0.0,0,1,0.0,0.0
0x00d1c49844f3a2b3708ce59292f68570eef06286,2,2,656340335371.6667,328000000000.0,0.0,0.0,328340335371.66675,0,28,0.0,0.9989634676736213
0x00d1dd1e437980fb6e678cfc2ffc78a1f7a747d1,1,1,44.0,44.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,7,2,500000000001.82074,200000000001.82074,300000000000.0,0.0,0.0,0,21,0.0,0.0
0x00d278f3163bf68e67b2eb05ef209e6f28bc7924,1,1,1.046023,1.046023,0.0,0.0,0.0,0,1,0.0,0.0
0x00d29fbc981d05edba69bc0909e391a132271357,64,4,8.982485250307536e+16,7.543826589385157e+16,525000000078000.0,78143.189679,1.3861586609067654e+16,0,84,1.4884417079502887e-10,5.442253330834661
0x00d353a1b6e1a3b3a23e849c5d51772bb7fdaece,3,2,2500000000000.0,2000000000000.0,500000000000.0,0.0,0.0,0,1,0.0,0.0
0x00d3addc7cb1637c73359d41949a1a369d7f092a,107,4,1.187171951161295e+17,2.3076322067165924e+16,3.1274644913262596e+16,3.8545906349281784e+16,2.582032178641921e+16,0,40,1.2324970101558428,0.8937271292762682
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,46,4,1320811162813331.8,813198433103828.0,144112563551304.53,144942858920744.22,218557307237454.88,0,78,1.0057614364006793,3.7207560954267995
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,8,2,36300544038705.734,18148641474932.633,0.0,0.0,18151902563773.1,0,115,0.0,0.9998203445160081
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,17,4,552285037932545.1,283948469445741.0,268336568486717.78,86.305042,0.0,4,71,3.2162981917342344e-13,0.0
0x00d5615d3446b1719e6ee0684218891bc5a2100c,12,2,3000000000890.9263,3000000000529.439,361.487474,0.0,0.0,0,3,0.0,0.0
0x00d56e1bba3db460563516119dfced085898e17d,1,1,6860085569.866701,6860085569.866701,0.0,0.0,0.0,0,1,0.0,0.0
0x00d6cad0eb8fe405b4c27ca2071b0d0653b9c2fc,41,4,1031058435871493.9,2922.501986,530908088157416.06,500150347708232.6,2922.673191,0,12,0.9420657904159417,0.9999414217776634
0x00d7a50850a3cb1890bf300682bcd789571c012e,5,1,5999813713902065.0,5999813713902065.0,0.0,0.0,0.0,0,86,0.0,0.0
0x00d831f24309b3271297f19b8e9be846c8c531c4,141,4,2.61803792977409e+16,2.5625690581556276e+16,39069.34166,39072.151868999994,554688716106487.75,0,61,1.000071928752331,46.1983268046807
0x00d841275b1a04ea45e29273efa213c4a59e84a1,10,1,76547927906763.53,76547927906763.53,0.0,0.0,0.0,0,64,0.0,0.0
0x00d88be14e08e06865b156bb489e020a59cb68fe,1,1,1027621081727.5696,1027621081727.5696,0.0,0.0,0.0,0,1,0.0,0.0
0x00d8a0f305698083d8af5a8b900b3b947f604b55,2,1,1.9714110000000002,1.9714110000000002,0.0,0.0,0.0,0,1,0.0,0.0
0x00d8dc2f6648dfc0472a673d85f4bc022d5cd17a,5,3,1200000048035.1958,1000000000026.0533,200000001204.3741,0.0,46804.76835,0,101,0.0,21365344.499692485
0x00d913a96a6ae3ffbd52030020e8b743f97ace86,3,2,70000000000177.56,70000000000088.7,0.0,0.0,88.859941,0,25,0.0,787756543751.1229
0x00d94da07ea932ed8426e8dfd06615bda49b8022,36,4,740459524008516.2,14113765573825.895,726345758430357.2,1688.07107,2644.974533,0,80,2.3240599265671264e-12,5336068607.74485
0x00d9acf1d63eae19a1b0e416be85dd7754298ffc,3,2,639612613970000.0,539612613970000.0,100000000000000.0,0.0,0.0,0,19,0.0,0.0
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,21,4,668598997736497.8,463598997736123.0,205000000000125.88,125.87805200000001,123.017132,0,9,6.140392780484035e-13,3768572638615.27
0x00da65b9d6ea469301021381f9b16cf3e80fa8b1,270,4,7.58598778955485e+18,1.8040113736242847e+18,1.782400000003214e+18,1.7859391585899948e+18,2.213637257337357e+18,0,48,1.0019856141083787,0.8149534742626328
0x00da855f0f8924c454c93ea7c5d5d96757e1e652,2,1,2700000000000.0,2700000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,4,4,1.2442000000000002e+16,5222000000000001.0,999000000000000.0,999000000000000.0,5222000000000001.0,0,1,1.0,1.0
0x00da96f79c5969a61b5b15c6f5f800d760fad316,1,1,109000000000.0,109000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00da972a32c522b02771520fb5e70fcb056927fb,2,2,2.279461520292695e+17,1.1397250967655744e+17,0.0,0.0,1.1397364235271208e+17,0,1,0.0,0.9999900619465057
0x00db170287aaa8a93b08cda808af76d11a5f0fff,26,4,2.4943499769649616e+16,2.492239255298435e+16,7000000044500.0,7007216620762.873,7100000000000.0,0,107,1.001030939459571,3510.196134223148
0x00dc7f0ff419ed1634728a77146c6754541d2b82,25,4,528372902309616.3,256897200553031.62,760.0,760.197411,271475701755064.47,0,10,1.0002597513157894,0.9462990569403293
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,20,4,6.350976972164002e+16,527461654101124.8,3.1221784124762988e+16,3.1232970554012136e+16,527553388763767.4,0,4,1.000358289238195,0.9998261130255318
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,40,4,4183789115289159.5,698546790169613.2,2709500000000000.0,775093755168243.5,648569951303.063,0,122,0.28606523534535655,1077.0569755292242
0x00de3a8bdee6e682c3509d66a947d05a8ca797af,4,2,2300000000000.4,2000000000000.0,300000000000.4,0.0,0.0,0,1,0.0,0.0
0x00df64b8044aa7126e0f88f286b3c483c5e5927a,2,1,1200000000000.0427,1200000000000.0427,0.0,0.0,0.0,0,11,0.0,0.0
0x00df99e12315cac90f49527b07d753b7fe9faccd,6,3,372972311855.1159,211574986427.7442,105698662713.68582,55698662713.68583,0.0,0,1,0.5269571183181486,0.0
0x00dfae7aeadc69fce49cf389d2bee4aae67aa656,2,2,28200000000.0,23200000000.0,5000000000.0,0.0,0.0,0,1,0.0,0.0
0x00e10883490fa8ed8e9cd59177a54d45cd025ef9,1,1,1.107129,1.107129,0.0,0.0,0.0,0,1,0.0,0.0
0x00e14bea17f4e951fb695c52a66b3429da55a117,49,2,3994904560828685.0,2379409388178618.5,0.0,0.0,1615495172650066.8,0,41,0.0,1.4728669131678203
0x00e1ac868592c1fd51ed72abca14930075ed892f,3,2,25501508470473.125,19000000000000.0,6501508470473.127,0.0,0.0,0,1,0.0,0.0
0x00e22b85d329650e35a9d664b7c408a57820f13f,156,4,3.4315530268533555e+17,1.3440403949113205e+17,1.483639056867425e+16,83384.218748,1.9391487262544582e+17,0,95,5.620249639697308e-12,0.693108463891466
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,51,4,1280.1792350000003,430.67927,196.96644799999999,221.805663,430.727854,0,4,1.1261088639827632,0.9998872048799519
0x00e294652292776e4d59f416ef35a73cae0e01dc,2,2,9960468566043.953,9960468559000.0,7043.952581,0.0,0.0,0,1,0.0,0.0
0x00e3088ddbd715f119651a58964ce1714b590f34,3,2,139.86410999999998,139.86410899999998,1e-06,0.0,0.0,0,44,0.0,0.0
0x00e3df1133185a9effedabb79003d9c07ca69bc8,2,2,20698.000094000003,10349.0,0.0,0.0,10349.000094,0,1,0.0,0.9999999909169968
0x00e421ba23dbe6a165255be382f46fcb927f8951,2,2,3047.913819,1840.527553,1207.386266,0.0,0.0,0,1,0.0,0.0
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,110,4,1.1434228040971795e+17,3.70424048780309e+16,2.02585e+16,2.0157365811852044e+16,3.688400971983502e+16,0,104,0.9950078145890389,1.0042944126573823
0x00e61c3f169f0b2888137918053bdadda121bb44,1,1,1.110079,1.110079,0.0,0.0,0.0,0,1,0.0,0.0
0x00e61fabc261401d3c47b6178e86449ae9890d73,3,2,2027222738821.0872,1013561089285.2981,0.0,0.0,1013661649535.7892,0,29,0.0,0.9999007950527308
0x00e650676a38478b3eee9e3eb741a6075b2c95c1,12,3,1.950810743317649e+17,0.0,6.4042968261312536e+16,1.2808774944035056e+17,2950356630101779.0,0,1,2.000028307834173,0.0
0x00e678b0cdae186eb3c4b08cfe3d1a698882c0af,38,4,1.015954294635154e+16,3275840202980692.0,1797560000000000.0,1804578472257279.2,3281564271113569.5,0,57,1.0039044439447247,0.9982556891592024
0x00e6f654a108a16077be41abab58c3353f90e7cc,3,1,1500000500000.0,1500000500000.0,0.0,0.0,0.0,0,11,0.0,0.0
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,7,4,199788354269287.9,222.677848,120.0,120.077113,199788354268825.16,0,18,1.0006426083333333,1.1145687085463245e-12
0x00e7092c338d69f7ae230081d862d347ef9dcf1e,10,2,519194674827957.5,360194674827957.5,159000000000000.0,0.0,0.0,0,47,0.0,0.0
0x00e839bc0c9a130afe30974914c4b0100756cff4,468,4,2.385520587067912e+18,1.1250887813775062e+18,1.1705697000018765e+18,5.415008562986898e+16,3.571202005866078e+16,0,61,0.04625959960332321,31.50448447131886
0x00e87eb4a651f339219658165b87c204de6a7e5f,1,1,1.055432,1.055432,0.0,0.0,0.0,0,1,0.0,0.0
0x00e8909b79b3d40af0f22e37f81c9e3e9187d853,1,1,1500000000000.0,1500000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00e8b7df725ce993f179f071908a9d687815f2ba,2,2,2100.058884,1050.029402,0.0,0.0,1050.029482,0,1,0.0,0.999999923811663
0x00e928ef44122d31043f772b00b0d1821b020ff7,1,1,1.839767,1.839767,0.0,0.0,0.0,0,1,0.0,0.0
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,52,5,55412012848142.23,54710107529656.51,2309.0096000000003,49.223479999999995,701905316127.4781,1,104,0.021318005780487006,77.94513914141692
0x00e97bf0997013cc741dbcaafba8f439d474c879,1,1,1.0223,1.0223,0.0,0.0,0.0,0,1,0.0,0.0
0x00e9ba3dc1ebd6f585b9f5bf8a33a975b5f8a7de,10,2,1200000013463.8308,1200000005821.0427,0.0,0.0,7642.788251,0,40,0.0,157010761.83342278
0x00eaa7d80b05144a928492bb83b82cfa5e2914cd,1,1,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00eacbbd373a91aa0d4485b0beb45b14816f835f,1,1,1.10822,1.10822,0.0,0.0,0.0,0,1,0.0,0.0
0x00ead164c58ccf3d8fbe9aab4c806477db62e599,1,1,5004.809861,0.0,0.0,0.0,5004.809861,0,1,0.0,0.0
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,16,4,117.429284,39.34213,19.372498,19.372511,39.342145,0,1,1.0000006710543987,0.999999618729482
0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,1,1,0.011253,0.011253,0.0,0.0,0.0,0,1,0.0,0.0
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,6,2,280000000001480.62,280000000000986.97,0.0,0.0,493.661808,0,8,0.0,567189917193.2437
0x00eddd42021ba97a37097ad4286b893b206e12bc,56,5,662764077416748.8,408106283967535.1,477.131213,333.617781,254657793448402.88,1,61,0.6992160058076099,1.6025674236835128
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,16,3,3.107665696232965e+16,1.857753346453149e+16,1.2499123497797124e+16,0.0,1032.69226,0,21,0.0,17989418710789.492
0x00ee80c322d6e956d2629a73223605bbda946f2d,3,3,200000000004.99637,100000000000.0,100000000000.0,0.0,4.996364,0,52,0.0,20014554584.093555
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,21,3,168580384922433.78,122574507793336.66,23000000000189.047,23005877128908.082,0.0,0,72,1.0002555273356082,0.0
0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,3,2,388.836324,194.35619000000003,0.0,0.0,194.480134,0,4,0.0,0.9993626906900426
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,28,4,1.6298109894740986e+16,1.6298109894731684e+16,7953.93786,1150.132537,195.61740500000002,0,7,0.1445991353269134,83316256519871.95
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,5,4,900208834566.7677,450000000000.0,500.0,502.415465,450208833564.3522,0,58,1.00483093,0.9995361406778743
0x00f16ddf3034436fc981194a0192044ce90aa4c1,4,2,431156326002003.2,430578163000000.0,0.0,0.0,578163002003.1901,0,62,0.0,744.7348957096086
0x00f3fb9d81506fe69f504fa12325d1559280d635,2,2,0.072858,0.036396,0.0,0.0,0.036462,0,75,0.0,0.9981898963304261
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,28,4,697259027947168.0,696129000010335.1,7907.789783,7910.719144,1130027921014.3955,0,8,1.0003704399181548,616.0281414864855
0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,5,3,228000000000238.8,186000000000119.3,42000000000000.0,0.0,119.489584,0,59,0.0,1556621035688.9294
0x00f5481262d4845b292ba0c41752de258b3bbeec,83,4,2.514145102004349e+17,1.0998216122526634e+17,1.850000000002317e+16,1.851170142809399e+16,1.0442064754705141e+17,0,34,1.0006325096254491,1.0532606702683867
0x00f57a995e566fa107d36ca5443629c7bee31213,3,3,739675034.621002,500000000.0,119837517.310501,119837517.310501,0.0,0,1,1.0,0.0
0x00f63722233f5e19010e5daf208472a8f27d304b,2,1,20030000000000.0,20030000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,17,4,99263182208842.58,272288369007.05096,45998125930538.49,46028584500031.016,6964183409266.032,0,6,1.0006621697922764,0.039098391441667664
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,3,2,1.0000000000001648e+16,1.0000000000000824e+16,0.0,0.0,823.132083,0,26,0.0,12148718542903.43
0x00f70714e95b8d092546acdc8e52a02d6eedc934,1,1,1337.171934,1337.171934,0.0,0.0,0.0,0,1,0.0,0.0
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,3,2,251999693007929.75,250999692978999.97,0.0,0.0,1000000028929.7711,0,42,0.0,250.9996857176365
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,2,1,369710.716641,0.0,0.0,0.0,369710.716641,0,3,0.0,0.0
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,229,4,1048429613989261.5,704769028758713.2,103059444520369.0,18665538386.733543,240582475171792.6,0,62,0.00018111429256776585,2.929427957108926
0x00f83f560dea6e8317900beabc89be027da154f8,6,2,376957176269257.8,316957176269257.8,60000000000000.0,0.0,0.0,0,2,0.0,0.0
0x00f863703e78916a4487fcbfbda7a6944fa86538,4,2,535.5602899999999,267.72137599999996,0.0,0.0,267.838914,0,14,0.0,0.9995611616017827
0x00f8a06340b52aee151b871a915c06af3c053470,363,4,1223368708582116.0,590413572295966.4,367415423837852.2,37751057993571.266,227788654454725.94,0,38,0.10274761358475676,2.5919358174764313
0x00f8b6bf7cf6b0a173e14abc3d687dd03fe16bb0,1,1,1000000000000.0,1000000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,5,3,10000000000006.523,10000000000000.0,3.261753,3.261831,0.0,0,1,1.0000239135213487,0.0
0x00f8dd0e37d5077fa256fadbaa216d9088a708e6,2,1,3133786014502.572,3133786014502.572,0.0,0.0,0.0,0,6,0.0,0.0
0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,2,2,36900000000.0,31900000000.0,5000000000.0,0.0,0.0,0,1,0.0,0.0
0x00f9a33dfedbc3bddfb6ef4380dacfd9352c4d15,2,1,2.044302,2.044302,0.0,0.0,0.0,0,4,0.0,0.0
0x00fa8021f0c2157ab005dd41b11d49ea30d7893a,1,1,1500000000000.0,1500000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,4,2,6.940202788785019e+17,400000.0,0.0,0.0,6.940202788781019e+17,0,30,0.0,5.763520349097122e-13
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,19,2,37705224957263.99,27154439178023.035,10550785779240.959,0.0,0.0,0,38,0.0,0.0
0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,2,1,19076233088.95031,19076233088.95031,0.0,0.0,0.0,0,7,0.0,0.0
0x00fcad795d8a753c9064126b78cf0330436da09b,2,1,3000607438585704.0,0.0,0.0,0.0,3000607438585704.0,0,23,0.0,0.0
0x00fce3e318dfc490be549b266e85af457ee3d65b,1,1,1.759493,1.759493,0.0,0.0,0.0,0,1,0.0,0.0
0x00fdcbab290f89f3d03a21b1fa17fdd64bd2f1c8,1,1,100000000000.0,100000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00fe37d2589cdec3cf55afaf4a482bca6b7b0ae6,1,1,1300000000000.0,1300000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x00fea8ef6f337ce6aa8b5bb7086ace94dd0434a7,4,2,131000000000096.84,130000000000000.0,1000000000096.8375,0.0,0.0,0,1,0.0,0.0
0x00ff162742cd72f0a726cf90138a832ab5f0d48e,2,2,29300000000.0,24300000000.0,5000000000.0,0.0,0.0,0,1,0.0,0.0
0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,2,2,150000000160.49496,100000000000.0,50000000160.49496,0.0,0.0,0,1,0.0,0.0
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,70,1,250000000.00045004,250000000.00045004,0.0,0.0,0.0,0,23,0.0,0.0
0x01017b2d24a37f5c74bc2291eb8743937aad1ff6,2,1,4102674766.402218,4102674766.402218,0.0,0.0,0.0,0,8,0.0,0.0
0x010286f16ec2f351c7575caf45c07d758a184793,2,1,3357066668.017219,3357066668.017219,0.0,0.0,0.0,0,7,0.0,0.0
0x0102b4bf6272eae55dffc8008ba81ac2bab58ca0,3,2,180000000000267.0,266.99,180000000000000.0,0.0,0.0,0,7,0.0,0.0
0x0104712abf87649bc5a0844b490fcf924f76da81,1,1,94700000000.0,94700000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,15,4,583187278698441.6,257122707172902.16,34445047818607.758,34458407938223.21,257161115768708.56,0,4,1.0003878676460491,0.999850643843679
0x0104d7a50c942735fd96ed6ab3423cac7e2db0d7,1,1,193.968213,0.0,0.0,0.0,193.968213,0,1,0.0,0.0
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,6,4,177166142570051.66,88572851724611.42,40.0,40.004586,88593290845360.23,0,2,1.00011465,0.9997692926794594
0x010716be97151c482b999a87477aca6b2d122ed1,1,1,4019486063.922668,4019486063.922668,0.0,0.0,0.0,0,1,0.0,0.0
0x0107aacde8714bd13357fc856d6b93b3f8b543e9,130,4,1.2134705324289027e+17,4.082402543116695e+16,2.2312359682660932e+16,2.231532863450708e+16,3.589533949455532e+16,0,52,1.0001330631044127,1.1373071269421822
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,11,3,159950283727935.1,0.0,946052.7561250001,1892106.0520670002,159950280889776.28,0,1,2.000000570599257,0.0
0x01080306fab7721ae1dbff1909df46b92a2c0b8c,73,4,21210415485262.926,21205207506124.305,1022.2396049999999,1023.371649,5207977093.0109625,0,22,1.0011074155163457,4071.6783364084718
0x0108678baac8accdcbff80294564f74725330907,25,4,5858244104633541.0,3850684734347005.0,1000000000000000.0,1000230917145434.0,7328453141102.374,0,53,1.000230917145434,525.443045101844
0x01087080dca984b607e1ebf263330431f979e528,49,4,529217868791375.7,151344937345479.38,113000000000000.0,113369976461404.11,151502954984492.2,0,28,1.0032741279770274,0.9989569996240074
0x010a078ff877852f0f18b6a910f7964ff18498f4,1,1,1300000000000.0,1300000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,11,2,53115539877377.43,53115528966581.74,0.0,0.0,10910795.690597001,0,53,0.0,4868162.73283873
0x010b19435d2bcae650c41af62440e2de08444026,5,4,12299085517902.05,3652971076636.6924,2500000000000.0,2501925295777.8096,3644189145487.5483,0,7,1.0007701183111237,1.0024098450433119
0x010b7eb359ff40fd261ac917003dc21058c32055,9,2,91822000013512.5,90911000006756.25,0.0,0.0,911000006756.2471,0,5,0.0,99.7925349424075
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,69,1,240000000.00045004,240000000.00045004,0.0,0.0,0.0,0,23,0.0,0.0
0x010cb104dc1ce1cf2010ee993c74aa347271a686,1,1,9.7e-05,9.7e-05,0.0,0.0,0.0,0,1,0.0,0.0
0x010d23b534006f4e4f174a7530d7d9e3c131732a,92,4,3.016487843620437e+16,1.2072025648059778e+16,5504501889946251.0,5317013106371615.0,7271337791826726.0,0,116,0.9659390100461085,1.6602207177927033
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,17,4,8170997002601548.0,100000000000.0,1359097904017349.5,2718097818138137.0,4093701280446061.0,0,47,1.9999279007816344,2.4427771629957262e-05
0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,2,2,5000000000001.401,5000000000000.0,0.0,0.0,1.400914,0,37,0.0,3569098460005.3965
0x010e0d20b256620b6ab77729c8152112e0b78561,8,2,500000000242305.56,500000000000000.0,0.0,0.0,242305.56089500003,0,16,0.0,2063510214.760067
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,3,2,1200000000002.0,1000000000002.0,200000000000.0,0.0,0.0,0,1,0.0,0.0
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1,1,1.1,1.1,0.0,0.0,0.0,0,1,0.0,0.0
0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,1,1,100000000000.0,100000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,16,4,6813.039221,1094.594982,1576.517889,2228.0694519999997,1913.856898,0,4,1.413285232946697,0.5719314663201115
0x010eefc75fce6c266573960812b987fa22b6c64e,4,4,4.4472e+16,2.0001e+16,2235000000000000.0,2235000000000000.0,2.0001e+16,0,1,1.0,1.0
0x010f6b049a5e8e963060b283486795630e5d83e2,10,3,1082730061622623.8,1082700000000000.0,15030687214.54209,15030935409.222967,0.0,0,76,1.0000165125304874,0.0
0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,2,2,157000000000023.34,157000000000000.0,23.356269,0.0,0.0,0,1,0.0,0.0
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,30,4,2503596045481462.0,666111456487654.4,585000000000000.0,585710493097872.9,666774095895934.8,0,20,1.001214518116022,0.9990062010321652
0x011128170cd4f77f90af9dbb7501b10112efb31e,1,1,1999420000000.0,1999420000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x0111aa45d978c43bdee2b7690e33c65648fc06cb,1,1,107400000000.0,107400000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,2,2,11000000000.0,10000000000.0,1000000000.0,0.0,0.0,0,1,0.0,0.0
0x01139728b71405424f148e82c090f9097ba69e2c,1,1,80.0,80.0,0.0,0.0,0.0,0,1,0.0,0.0
0x0113983234c06a01834e6c173efab06f04de2122,1,1,1.10769,1.10769,0.0,0.0,0.0,0,1,0.0,0.0
0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1,1,1.066878,1.066878,0.0,0.0,0.0,0,1,0.0,0.0
